"age" "education" "married" "black" "hispanic" "re74" "re75" "nodegree" "NoIncome74" "NoIncome75"
5.17119501416098 5.47086693220547 2.54633256347429 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.07476460301464 4.47616385362266 0 0 4.2171962239906 0 0 2.19362429784117 2.19362429784117 2.03571710808357
4.19286082229269 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
3.77357474006342 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
4.61214690452196 3.97881231433125 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.07476460301464 4.47616385362266 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.21452663042439 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
4.4723848771122 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.07476460301464 7.9576246286625 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
4.61214690452196 5.96821847149688 2.54633256347429 0 0 0 0 0 2.19362429784117 2.03571710808357
2.65547852078537 4.47616385362266 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.93500257560488 6.46557001078828 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
2.51571649337561 3.97881231433125 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.77357474006342 4.97351539291406 2.54633256347429 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.37595446596586 3.48146077503984 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.65547852078537 4.97351539291406 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.77357474006342 6.46557001078828 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
3.21452663042439 4.97351539291406 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
5.59048109639025 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
3.63381271265366 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
3.21452663042439 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
5.73024312380001 6.96292155007969 0 0 0 0 0 0 2.19362429784117 2.03571710808357
5.31095704157074 4.47616385362266 0 0 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.35428865783415 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.51571649337561 4.97351539291406 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
4.05309879488293 5.47086693220547 2.54633256347429 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.49405068524391 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.77357474006342 4.97351539291406 0 0 4.2171962239906 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.37595446596586 4.97351539291406 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.35428865783415 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.37595446596586 4.97351539291406 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
6.7085773156683 1.98940615716563 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.49405068524391 5.47086693220547 2.54633256347429 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.79524054819513 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
3.49405068524391 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
5.87000515120976 6.96292155007969 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
3.49405068524391 2.48675769645703 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.21452663042439 5.96821847149688 2.54633256347429 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
6.42905326084879 3.97881231433125 2.54633256347429 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.35428865783415 4.97351539291406 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.93500257560488 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
2.65547852078537 4.47616385362266 0 0 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.37595446596586 3.97881231433125 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.51571649337561 3.97881231433125 2.54633256347429 0 4.2171962239906 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.79524054819513 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.49405068524391 5.47086693220547 2.54633256347429 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.37595446596586 3.97881231433125 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.37595446596586 4.47616385362266 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.49405068524391 2.48675769645703 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.21452663042439 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
3.91333676747318 3.97881231433125 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
4.33262284970244 5.47086693220547 2.54633256347429 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.51571649337561 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.49405068524391 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
4.19286082229269 5.47086693220547 2.54633256347429 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.37595446596586 4.97351539291406 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
5.17119501416098 4.47616385362266 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
5.73024312380001 1.98940615716563 2.54633256347429 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
5.87000515120976 6.96292155007969 2.54633256347429 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
3.07476460301464 5.47086693220547 0 0 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.37595446596586 3.97881231433125 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
4.05309879488293 3.97881231433125 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
4.89167095934147 4.97351539291406 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.77357474006342 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
4.05309879488293 1.98940615716563 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.91333676747318 4.47616385362266 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.77357474006342 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.21452663042439 3.48146077503984 0 0 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
6.28929123343903 2.48675769645703 2.54633256347429 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
4.05309879488293 6.46557001078828 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
3.77357474006342 4.47616385362266 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
6.42905326084879 6.46557001078828 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
2.51571649337561 2.98410923574844 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.49405068524391 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
3.91333676747318 7.46027308937109 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
3.49405068524391 5.47086693220547 0 0 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.07476460301464 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
2.93500257560488 4.47616385362266 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
5.59048109639025 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.07476460301464 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.49405068524391 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
2.51571649337561 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
5.31095704157074 5.96821847149688 0 0 0 0 0 0 2.19362429784117 2.03571710808357
3.77357474006342 6.46557001078828 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
3.77357474006342 3.97881231433125 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
5.31095704157074 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.21452663042439 3.97881231433125 0 0 4.2171962239906 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.63381271265366 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.93500257560488 5.96821847149688 0 0 0 0 0 0 2.19362429784117 2.03571710808357
3.49405068524391 3.97881231433125 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
4.33262284970244 5.47086693220547 2.54633256347429 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.37595446596586 4.97351539291406 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.49405068524391 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.93500257560488 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
6.14952920602928 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.49405068524391 5.96821847149688 0 0 0 0 0 0 2.19362429784117 2.03571710808357
2.51571649337561 4.47616385362266 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
5.87000515120976 5.96821847149688 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
3.49405068524391 4.97351539291406 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
4.33262284970244 4.47616385362266 0 0 4.2171962239906 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.35428865783415 4.97351539291406 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.63381271265366 4.97351539291406 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.49405068524391 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.51571649337561 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
2.65547852078537 5.47086693220547 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
6.00976717861952 4.47616385362266 0 2.74304844392039 0 0 0 2.19362429784117 2.19362429784117 2.03571710808357
3.77357474006342 6.46557001078828 0 2.74304844392039 0 0 0 0 2.19362429784117 2.03571710808357
